,id,lng,lat,max_vis,avg_daily_view,3cluster,height,closest_dist,closest_lat,closest_lng,id_list
2226,30716,-8.714199,41.315166,69,1092.0,0,37.412864685058594,1.5464759799920031,41.315161,-8.714212,[30715]
2227,28399,-8.473628,41.066878,69,1092.0,0,106.7128448486328,0.351247770136682,41.066879,-8.473631,[28400]
2228,17227,-9.037295,38.57163900000001,75,1092.0,1,20.09162330627441,0.10981474159995593,38.571638,-9.037295,[17226]
2229,16696,-8.541083,37.139344,69,1093.0,2,10.7106237411499,49.4298510606494,37.139366,-8.541527,[16712]
2230,24890,-9.162038,38.738367,69,1093.0,1,64.37306976318361,0.4529660753564259,38.738363,-9.162039,[24889]
2231,16889,-8.639028999999999,41.414008,69,1094.0,0,49.46184921264648,0.1563640630152004,41.414009,-8.63903,[16888]
2232,12863,-8.607127,38.683088,69,1094.0,1,94.59247589111328,1.7926579145620338,38.68309,-8.607142999999999,[12862]
2233,31251,-9.149737,38.684283,69,1095.0,1,17.82028579711914,1.3314733019810128,38.684275,-9.149728,[31252]
2234,31366,-8.541708,41.174887,69,1096.0,0,101.6606597900391,4.584419188611151,41.17485,-8.541689,[31368]
2235,30722,-8.714005,41.314826,69,1096.0,0,37.470298767089844,2.784049888924964,41.314805,-8.713991,[30724]
2236,32247,-8.473688000000001,41.077898,69,1097.0,0,20.35596656799316,2.7290922401073,41.07790900000001,-8.473666,[32248]
2237,48863,-8.813531,41.699159,145,1102.0,0,7.871481418609619,541.4735970088597,41.703535,-8.81577,[20185]
2238,20703,-7.913813,40.656982,69,1103.0,0,472.938232421875,40.51829251309242,40.656965,-7.914177,[20695]
2239,7206,-9.122804,38.776859,145,1104.0,1,86.15953063964844,77.07445230206099,38.777561,-9.122798,[30026]
2240,11646,-9.296281,38.92287,69,1104.0,1,230.2999725341797,0.4528040537389908,38.922874,-9.296282,[11647]
2241,47453,-9.243938,38.663954,145,1104.0,1,5.580155849456787,10.928938257815313,38.664042,-9.243892,[30202]
2242,2146,-9.128605,38.765088,69,1105.0,1,100.01116943359379,0.11119508363336413,38.765088,-9.128606,[2147]
2243,10974,-8.105512,37.070692,69,1105.0,2,7.130429267883301,28.48276985082173,37.070942,-8.105446,[10962 10963]
2244,11737,-9.274709,39.011904,69,1105.0,1,50.911964416503906,6.697128795916041,39.011964,-9.27472,[11738]
2245,14880,-8.628783,41.155029,69,1106.0,0,82.10954284667969,0.3127323238236807,41.155031,-8.628785,[14879]
2246,32582,-8.50724,41.252601,69,1106.0,0,117.0204849243164,2.3974047205486064,41.252589,-8.507258,[32581]
2247,22149,-8.625599000000001,41.01661,69,1106.0,0,44.62248992919922,68.60440059382518,41.01671,-8.624989999999999,[22146 22147]
2248,27925,-8.440873,41.358453,69,1107.0,0,119.1340713500977,1.2231459212048297,41.358453,-8.440862,[27924]
2249,28429,-8.578619,41.065985,69,1107.0,0,180.94940185546884,0.11119508363336413,41.065985,-8.578617999999999,[28430]
2250,32581,-8.507258,41.252589,69,1107.0,0,117.01342010498051,2.3974047206632703,41.252601,-8.50724,[32582]
2251,5283,-8.500668,40.193993,69,1107.0,0,51.83946990966797,0.10997351053814884,40.193994,-8.500668,[5282]
2252,29796,-9.143294,38.633616,145,1107.0,1,7.4871063232421875,142.7669836067235,38.634615,-9.144116,[26875]
2253,320,-9.448758,38.751636,71,1108.0,1,150.3914642333984,0.6674464787081735,38.75163,-9.448759,[321]
2254,2013,-9.15452,38.67343,69,1109.0,1,6.450778484344482,45.145925903469184,38.673019,-9.154506,[1795]
2255,1216,-8.255037,37.091723,69,1109.0,2,44.10467910766602,0.6695555989182377,37.091729,-8.255038,[1215]
2256,7080,-8.823625999999997,39.735137,69,1109.0,1,46.04192733764648,0.7068698890812326,39.735142,-8.823622,[7079]
2257,34657,-9.138253,38.713222,63,1109.0,1,13.50132656097412,53.776375292545175,38.713699,-9.138143,[7294]
2258,49133,-8.88947,38.526075,69,1111.0,1,7.15770959854126,3.53396711372948,38.52605,-8.889489999999997,[17572 17573]
2259,16815,-8.642419,41.415555,69,1112.0,0,43.11547470092773,0.4581644934604087,41.415556,-8.642415,[16814]
2260,17278,-9.105634,38.487881,69,1112.0,1,92.5507583618164,0.2195876616275818,38.487883,-9.105634,[17279]
2261,26063,-8.630092,41.268701,69,1113.0,0,118.93115997314449,0.24807928699691345,41.2687,-8.630094,[25886]
2262,27846,-8.469145,41.293781,69,1113.0,0,153.7902221679688,1.1173767595223991,41.293782,-8.469155,[27847]
2263,11445,-9.2234,38.90737,69,1114.0,1,195.7603302001953,1.1027714383017642,38.907378,-9.223406,[11446]
2264,49223,-9.106235,38.597207,88,1116.0,1,15.54704093933105,86.40759978508325,38.59642,-9.106235,[26896]
2265,21691,-8.429985,41.533012,69,1116.0,0,176.5968475341797,0.6599622231505593,41.533006,-8.429985,[21692]
2266,22648,-8.495422,41.090539,69,1116.0,0,73.0742416381836,0.6431498411265597,41.09053400000001,-8.495419,[22647]
2267,45320,-7.5066190000000015,40.136037,78,1117.0,0,502.6391906738281,257.60127282995927,40.133763,-7.506086,[45315]
2268,47653,-8.978354,38.713399,109,1117.0,1,10.02299118041992,90.95756589451528,38.713204,-8.979149000000003,[12728]
2269,11668,-9.321096,38.923065,69,1120.0,1,258.7247314453125,0.4527738484623671,38.923069,-9.321097,[11669]
2270,25231,-9.153653,38.707844,69,1120.0,1,5.573138236999512,26.68682009383564,38.707844,-9.153413,[25233 25232]
2271,47168,-8.052575,37.119082,180,1121.0,2,64.09362030029297,1604.6542643030857,37.104522,-8.053223,[29773]
2272,28070,-8.572526,41.26246,69,1122.0,0,133.5519714355469,823.324675645598,41.269509,-8.575024,[46891]
2273,30714,-8.714217999999999,41.315191,69,1122.0,0,37.40225219726562,2.084814219874688,41.31518300000001,-8.714235,[30713]
2274,32248,-8.473666,41.07790900000001,69,1123.0,0,20.43470191955566,2.7290922400355937,41.077898,-8.473688000000001,[32247]
2275,7499,-9.189374,38.749128000000006,69,1123.0,1,74.53040313720703,0.2460902220410213,38.74913,-9.189375,[7498]
2276,4825,-7.501195,39.82208,69,1123.0,0,389.0488586425781,0.3489226180575601,39.822083,-7.501196,[4824]
2277,31529,-9.150198,38.636547,69,1124.0,1,19.77320671081543,1.560597198338125,38.636548,-9.150184,[31530]
2278,17692,-8.889485,38.52594600000001,69,1124.0,1,7.28960657119751,7.523218532435343,38.526014,-8.889477000000003,[49134]
2279,32701,-8.599544,41.070504,69,1125.0,0,111.41595458984379,2.662137777030245,41.070526,-8.599554,[32700]
2280,23935,-9.156782000000002,38.774142,69,1125.0,1,89.94385528564453,5.013477831099427,38.774123,-9.156741,[23934]
2281,22703,-8.56518,41.180678,69,1125.0,0,83.95655059814453,0.4928476264129546,41.180682,-8.565182,[22704]
2282,19476,-8.337867,41.367359,69,1126.0,0,166.3638610839844,0.5522216209775134,41.367363,-8.337864,[19475]
2283,15291,-8.643202,41.148877,69,1126.0,0,53.01648330688477,0.10993227956408737,41.148876,-8.643202,[15292]
2284,32347,-8.676592,40.590869,69,1126.0,0,12.10701179504395,0.21984504520189088,40.590867,-8.676592,[32346]
2285,19611,-8.540082,39.48357,69,1126.0,1,55.30263137817383,89.401940476236,39.48371,-8.53929,[19614]
2286,25547,-9.199307,38.696945,69,1126.0,1,6.406038284301758,20.88930216112621,38.696756,-9.199329,[29144]
2287,31919,-8.660844,41.185823,69,1127.0,0,75.33736419677734,3.3424227422086807,41.18581500000001,-8.660872999999999,[31921 31922]
2288,31292,-8.606244,41.119653,69,1127.0,0,137.2203521728516,4.05668351139529,41.119689,-8.606236,[31288 31289]
2289,48888,-7.430623,39.295602,73,1128.0,1,469.6300659179688,0.5559754186973141,39.295602,-7.430617999999999,[48889]
2290,31254,-9.149554,38.684383,69,1128.0,1,17.00526809692383,1.01766919602261,38.684376,-9.149548,[31253]
2291,21526,-9.230445,38.791674,69,1128.0,1,211.1911773681641,128.42028852727825,38.79247700000001,-9.231285,[21755]
2292,29195,-9.148444,38.725932,69,1129.0,1,54.601768493652344,1.4129746355201038,38.725942,-9.148452,[29194]
2293,25163,-9.121319,38.732595,69,1129.0,1,45.45963668823242,298.8953697479465,38.735317,-9.12127,[25015 25016]
2294,24746,-9.200321,38.713651,69,1129.0,1,141.7215118408203,2.3711588983035496,38.71363,-9.200326,[24745]
2295,27120,-9.229275,38.80433,69,1129.0,1,252.3147888183594,0.11119508398702613,38.80433,-9.229276,[27121]
2296,28387,-8.524677,41.068585,69,1130.0,0,159.9608154296875,157.6938735736096,41.069987,-8.524975,[32747]
2297,48434,-8.508815,41.19825,180,1130.0,0,159.3265380859375,149.57759058237482,41.196979,-8.509294,[19925]
2298,31368,-8.541689,41.17485,69,1131.0,0,101.5580673217773,4.5844191886815535,41.174887,-8.541708,[31366]
2299,32470,-8.642287,41.247848,69,1131.0,0,78.72905731201172,3.3152056722123806,41.247855,-8.642258,[32469]
2300,48222,-8.878298,38.520006,78,1132.0,1,16.61227798461914,0.15631435933588847,38.520005,-8.878299,[48221]
2301,4694,-7.489724000000002,39.824193,75,1132.0,0,404.2608642578125,1.898111270584836,39.824199,-7.489708,[4692 4693]
2302,26191,-9.199075,38.765126,69,1133.0,1,86.71685791015625,0.11119508363336407,38.765126,-9.199074,[26190]
2303,20685,-7.916109,40.653606,69,1133.0,0,486.2133483886719,0.2467461115493027,40.653608,-7.916108,[20684]
2304,18746,-9.22986,38.799982,69,1133.0,1,233.6371917724609,0.6585325176268157,38.799976,-9.22986,[18747]
2305,22072,-8.409085000000001,41.493988,69,1134.0,0,224.4700012207031,4.531864701502693,41.494029,-8.409081,[22073]
2306,32583,-8.507197999999999,41.252507,69,1134.0,0,117.1202163696289,2.3053844903555225,41.252495,-8.507214999999999,[32584]
2307,6314,-7.50259,40.139028,69,1134.0,0,495.2030944824219,96.05354707802364,40.13912,-7.503449000000002,[6315]
2308,17616,-8.863102,38.523549,69,1138.0,1,35.01320266723633,161.52574336698316,38.524379,-8.864301,[17618]
2309,24320,-9.201303,38.748905,69,1138.0,1,77.59012603759766,0.8895606697742396,38.748905,-9.201295,[24319]
2310,2982,-9.078242,38.660929,69,1138.0,1,12.58086109161377,0.3511917563605993,38.66092800000001,-9.078245,[2981]
2311,31402,-9.149806,38.684364,69,1139.0,1,18.65934181213379,1.3516537700840912,38.684371,-9.149816,[31261]
2312,29194,-9.148452,38.725942,69,1139.0,1,54.67621231079102,1.4129746354894754,38.725932,-9.148444,[29195]
2313,30007,-8.14245,41.455254,145,1140.0,0,405.552001953125,0.11007412508302199,41.455253000000006,-8.14245,[30008]
2314,14451,-9.323915,38.693387,69,1141.0,1,29.05650329589844,3.144079706820408,38.693369,-9.323893,[14450]
2315,19643,-8.412567999999998,39.599542,69,1141.0,1,54.77470397949219,0.2481070142252341,39.599543,-8.412566,[19644]
2316,31943,-8.661166999999999,41.190239,69,1141.0,0,77.7103500366211,0.8009813267939245,41.190232,-8.661164999999999,[31944]
2317,31549,-9.150002,38.63665200000001,69,1141.0,1,19.53952026367188,2.778450408842013,38.636664,-9.14998,[31550]
2318,2636,-8.578743,41.158447,69,1142.0,0,80.39151763916016,41.05555736304287,41.158752,-8.57853,[2637]
2319,30391,-8.655997,41.194059,69,1142.0,0,83.37555694580078,1.1119508373946323,41.194059,-8.656007,[30392]
2320,32119,-8.373191,41.553727,69,1143.0,0,430.3716430664062,2.8865341737877412,41.553717,-8.373167,[32120]
2321,14648,-8.628115,40.860113,69,1143.0,0,11.48920345306396,29.10304034012136,40.859951,-8.627908,[14660]
2322,46897,-8.565336,41.001312,69,1143.0,0,181.6096496582031,1.9661488220384424,41.001326,-8.565325,[46898]
2323,19651,-8.417699,39.608515,89,1145.0,1,81.60494232177734,0.22239016726672825,39.608515,-8.417701,[19652]
2324,48224,-8.876087,38.52010300000001,78,1145.0,1,26.68624687194824,0.10986345072510197,38.520104,-8.876087,[48223]
2325,11676,-9.340354,38.955118,69,1146.0,1,192.1131896972656,526.4990361627702,38.952773,-9.336223,[11618]
2326,12454,-8.723324,41.239697,69,1146.0,0,7.534992218017577,0.2463414864464194,41.239699,-8.723325,[12453]
2327,20807,-7.905378999999999,40.660321,69,1146.0,0,449.5329284667969,0.6438482051687281,40.660316,-7.905375999999999,[20806]
2328,27519,-9.326079,38.857661,69,1147.0,1,151.6576080322266,50.30740213273388,38.857857,-9.326488,[27426 27427]
2329,20526,-9.034416,38.890226,69,1147.0,1,3.011040925979614,0.3974828541972876,38.890223,-9.034414,[20525]
2330,20655,-8.11766,37.083242,69,1147.0,2,12.247859954833979,0.3512789928182805,37.083243,-8.117663,[20656]
2331,17492,-8.88728,38.52273,69,1148.0,1,10.87848472595215,321.7400777023693,38.523206,-8.890135,[17511]
2332,28755,-8.558048,41.102727,69,1149.0,0,57.22420883178711,0.1563805841479584,41.102728000000006,-8.558047,[28754]
2333,30630,-8.655638,41.19444,69,1150.0,0,83.63797760009766,0.3512313026194894,41.194439,-8.655635,[30629]
2334,32120,-8.373167,41.553717,69,1151.0,0,430.3587951660156,2.8865341738064254,41.553727,-8.373191,[32119]
2335,31510,-9.127685,38.620207,69,1151.0,1,36.61916732788086,0.2480132717477265,38.620206,-9.127683,[31507]
2336,47153,-8.264289,37.157368,145,1151.0,2,54.149757385253906,1576.6627391459797,37.169609,-8.25692,[807]
2337,10319,-9.154827,38.720124,69,1152.0,1,73.03575134277344,2.2668393004091256,38.720128,-9.154807,[10320]
2338,461,-9.418601,38.700493,71,1153.0,1,12.436269760131841,0.7783655861408747,38.700493,-9.418608,[462]
2339,32267,-8.527805,41.179008,69,1153.0,0,122.8904342651367,2.4243859752943258,41.179024,-8.52779,[32268]
2340,1250,-8.959213,38.755967,69,1153.0,1,14.80441951751709,126.36514205910083,38.756282,-8.960306,[1248]
2341,32721,-8.626585,41.10534000000001,69,1154.0,0,69.74677276611328,2.418616675072697,41.105318,-8.626585,[32720]
2342,32584,-8.507214999999999,41.252495,69,1154.0,0,117.10836791992192,2.3053844904683003,41.252507,-8.507197999999999,[32583]
2343,27152,-9.285319,38.818238,69,1154.0,1,223.4479522705078,0.4959832187199865,38.818236,-9.285315,[27153]
2344,6432,-8.28765,41.442973,69,1155.0,0,191.5193328857422,211.57441547023643,41.444842,-8.288097,[6457]
2345,31763,-8.660711000000001,41.190423,69,1155.0,0,78.158935546875,1.0440697673425765,41.190432,-8.660714,[31764]
2346,47333,-8.600404,41.818663,145,1156.0,0,85.06307220458984,8432.303696615425,41.746811,-8.573888,[47509]
2347,32322,-8.53595,41.143627,69,1157.0,0,122.0088653564453,2.3533473596750296,41.14363400000001,-8.535969999999999,[32323]
2348,22453,-8.428429,41.070154,69,1158.0,0,115.8191909790039,682.2343098191318,41.072811,-8.422885,[32259]
2349,5943,-7.931605999999999,37.014884,69,1158.0,2,5.600848197937012,62.564479758550405,37.015452,-7.931616,[6026]
2350,32268,-8.52779,41.179024,69,1158.0,0,123.04821014404301,2.4243859752976213,41.179008,-8.527805,[32267]
2351,13045,-9.17908,38.796085,69,1158.0,1,76.61141967773438,1.0196286832546584,38.796091,-9.179073,[13044]
2352,17615,-8.865637,38.524825,69,1158.0,1,40.68936157226562,0.2462661287527192,38.524827,-8.865638,[17614]
2353,18088,-9.34383,38.784992,69,1158.0,1,178.1148376464844,94.59580524488577,38.784367,-9.344416,[17845 17846]
2354,7405,-9.160642,38.758811,89,1158.0,1,84.86471557617188,0.6671705023306788,38.758811,-9.160648,[7404]
2355,5441,-8.415844,40.214518,69,1159.0,0,104.0952911376953,0.33358525107692344,40.214518,-8.415847,[5442]
2356,10330,-9.155148,38.720052,69,1159.0,1,73.38497924804688,2.049114374340657,38.720056,-9.15513,[10331]
2357,32587,-8.471124,41.291642,69,1160.0,0,159.6968231201172,1.985162548799673,41.291659,-8.471117999999999,[32588]
2358,26658,-8.293822,41.11786,69,1160.0,0,156.2792358398438,70.5296137718901,41.117224,-8.293901,[26546]
2359,31994,-9.18102,38.666073,69,1160.0,1,59.95047378540039,0.7683940793034918,38.666066,-9.18102,[31993]
2360,17932,-9.373666,38.788164,69,1161.0,1,263.3516235351562,49.00733554685632,38.787881,-9.373325,[17849]
2361,11257,-9.137012,38.858091,69,1162.0,1,18.90915107727051,272.3813192671768,38.859738,-9.13518,[11455]
2362,32719,-8.626217,41.105605,69,1163.0,0,70.86163330078125,2.20996268435226,41.105625,-8.626219,[32718]
2363,26129,-8.415208,40.885002,69,1163.0,0,333.6988525390625,0.2223901674435592,40.885002,-8.415206,[26130]
2364,28526,-8.556216000000001,41.080897,69,1164.0,0,131.1988372802734,0.22239016726672825,41.080897,-8.556214,[28527]
2365,3692,-9.322843,38.705534,69,1164.0,1,68.05551910400389,168.06557857944253,38.704237,-9.323647,[389]
2366,32772,-8.653555,41.131386,69,1164.0,0,50.059730529785156,2.425751851914105,41.131401,-8.653571000000001,[32773]
2367,22169,-8.605748,41.01742700000001,69,1165.0,0,89.56900787353516,0.3978000909388244,41.017424,-8.605746,[22168]
2368,27563,-8.591322,40.985528,69,1165.0,0,98.7530746459961,3.144369977528344,40.985532,-8.591294,[27564]
2369,20962,-9.130344,38.753684,69,1165.0,1,63.68124008178711,0.3476226358765329,38.753681,-9.130343,[20961]
2370,47181,-8.216039,37.174635,180,1165.0,2,58.475929260253906,459.83167500569465,37.178785,-8.215558999999999,[146]
2371,16991,-8.700933000000001,38.01896,145,1166.0,1,187.887451171875,279.44751645635205,38.020442,-8.702975,[16992]
2372,8405,-9.185235,38.754661,69,1167.0,1,84.26789093017578,1.000755753407605,38.754661,-9.185226,[8404]
2373,205,-9.446463,38.714881,71,1169.0,1,56.94878387451172,1.0245180397489608,38.714879,-9.446472,[206]
2374,12697,-8.96068,38.712543,69,1169.0,1,15.011804580688482,0.15629693777350775,38.712544,-8.960681,[12698]
2375,45041,-7.899478,38.581679,109,1170.0,1,258.4133911132812,71.69829241927876,38.581106,-7.899172,[5723]
2376,17405,-8.843900999999997,38.512893,69,1170.0,1,3.847041368484497,0.11119508345653306,38.512893,-8.843902,[17406]
2377,47508,-8.269986,41.213038,109,1171.0,0,348.3823547363281,177.4473079800924,41.212358,-8.271433,[26599]
2378,30676,-8.608794999999999,41.137718,69,1171.0,0,50.64964294433594,2.5771254306332523,41.13769600000001,-8.608787,[30674 30673]
2379,12932,-9.104072,38.86737700000001,69,1172.0,1,40.49704360961914,0.5559754185204833,38.86737700000001,-9.104067,[12931]
2380,30503,-8.647239,41.208092,69,1172.0,0,74.78350830078125,3.979120978332424,41.208106,-8.647206,[30502]
2381,32773,-8.653571000000001,41.131401,69,1173.0,0,49.98709106445312,2.4257518520033834,41.131386,-8.653555,[32772]
2382,31921,-8.660872999999999,41.18581500000001,69,1173.0,0,75.29828643798828,3.342422742112269,41.185823,-8.660844,[31919 31920]
2383,31537,-9.149958,38.636681,69,1174.0,1,19.46726989746094,1.2667087835346271,38.636678,-9.149969,[31545]
2384,22429,-8.430455,41.027073,69,1174.0,0,60.600830078125,828.3751875256389,41.033392,-8.426402000000001,[22474 22475]
2385,32473,-8.532402000000001,41.254821,69,1174.0,0,209.3888702392578,2.6944904700955834,41.254841,-8.532388000000001,[25865]
2386,31785,-8.652343,41.182461,69,1175.0,0,79.37751007080078,2.369721524195816,41.182448,-8.652325999999999,[31786]
2387,32469,-8.642258,41.247855,69,1175.0,0,78.72280883789062,3.3152056721936543,41.247848,-8.642287,[32470]
2388,2147,-9.128606,38.765088,69,1175.0,1,100.0097122192383,0.11119508363336413,38.765088,-9.128605,[2146]
2389,11719,-9.286025,38.918456,69,1176.0,1,188.0532379150391,1.1732718226270014,38.918464,-9.286032,[11720]
2390,19691,-8.412357,39.599641,75,1176.0,1,54.42419052124023,1.338867295283467,39.599642,-8.412345,[19690]
2391,27896,-8.47958,41.318225,69,1177.0,0,111.85964965820308,0.5931651823259879,41.31822,-8.479582,[27897]
2392,28196,-8.64108,41.106061,69,1177.0,0,47.41396713256836,48.19141222966928,41.106206,-8.641489,[28193]
2393,14181,-9.313652,38.693455,69,1177.0,1,15.488851547241213,1.0122934444189935,38.693446,-9.31365,[14180]
2394,12936,-9.104974,38.867189,69,1177.0,1,37.97791290283203,0.6671705021538478,38.867189,-9.10498,[12937]
2395,46350,-8.580015,41.22858400000001,69,1177.0,0,112.18653106689449,0.2464161542256195,41.228586,-8.580016,[32475]
2396,15073,-8.645083999999999,41.157855,75,1178.0,0,59.79925537109375,2.2963071665197896,41.157838,-8.645096,[15071 15070]
